Date,Open,Close,Low,High,Volume
2011-06-09,260.26025725799997,258.62363013,258.078067067,260.26025725799997,3374800.0
2011-06-10,257.297305806,255.010013013,254.899905406,258.60361061099997,4874900.0
2011-06-13,255.25525225299998,252.617618118,251.336337338,255.35536536599997,4849700.0
2011-06-14,254.329333834,254.439440941,253.748752253,257.297305806,4678300.0
2011-06-15,252.767764265,251.72673373400002,250.555560561,254.429431432,4142400.0
2011-06-16,251.656665165,250.43544344400001,248.583591091,253.538547047,5508400.0
2011-06-17,253.343341342,242.75274975,242.642642142,253.59860560599998,10480300.0
2011-06-20,242.74273974,242.532535035,239.854861362,243.35835585599997,6051100.0
2011-06-21,243.83883984,246.74675325299998,242.607608108,247.217227227,5525200.0
2011-06-22,245.970980981,243.748751752,243.608615115,246.421420421,4809300.0
2011-06-23,241.30630780799999,240.35036036099999,237.10209959999997,241.67167968,9593700.0
2011-06-24,240.580584585,237.67767617599998,236.74675275299998,240.615619119,7603500.0
2011-06-27,237.237246747,241.641650651,237.037036036,244.44444594599997,6882500.0
2011-06-28,242.25226126200002,247.07207057099998,242.25226126200002,248.353350851,5424700.0
2011-06-29,248.518527528,249.03403053099998,246.436434935,250.375384885,4681300.0
2011-06-30,251.24624975,253.443453954,251.00101051099998,253.58859559599998,4851900.0
2011-07-01,253.62363013,260.77579079099996,253.443453954,260.850863864,7266100.0
2011-07-05,262.912906407,266.486483984,262.912906407,267.96795996,7690700.0
2011-07-06,267.01703203200003,267.94794044099996,266.786777278,269.52453954,5385800.0
2011-07-07,270.770785786,273.57358158200003,268.208224725,275.615604104,7863100.0
2011-07-08,266.741733233,266.261264265,263.898898899,269.094089089,9530800.0
2011-07-11,264.354342843,263.903903404,263.01300400400004,268.25827377400003,5672900.0
2011-07-12,264.344333334,267.272281282,263.263278779,269.979983984,5676700.0
2011-07-13,268.768771772,269.399417418,268.508518018,272.272281282,5574800.0
2011-07-14,269.829837338,264.734744745,263.628635135,271.271274275,13285700.0
2011-07-15,299.049045546,299.10910410400004,294.374362863,300.42541891900004,27436700.0
2011-07-18,296.541538038,297.76776526599997,296.296298799,301.32632832900003,8927600.0
2011-07-19,298.368381382,301.57657257299996,298.063053053,302.642643143,5929000.0
2011-07-20,301.391391892,297.972965466,297.972965466,301.71670921,4451100.0
2011-07-21,297.31232082099996,303.798801302,297.302310811,304.334323824,6932000.0
2011-07-22,302.99798999,309.424442443,302.437442943,310.060062563,7049300.0
2011-07-25,306.98700350400003,309.799808809,306.806797298,313.01800951,6256900.0
2011-07-26,309.334323824,311.571567568,308.918918919,314.06406056099996,4681100.0
2011-07-27,308.8988994,303.91391391400003,302.677677177,310.785801302,7860900.0
2011-07-28,302.897891892,305.775791292,301.801792293,308.29831331400004,6210500.0
2011-07-29,302.417423424,302.14715966,302.14715966,307.787784785,8266500.0
2011-08-01,305.915927928,303.688694194,299.88989639700003,308.05804854900003,7924200.0
2011-08-02,303.303318319,296.496494495,296.081089089,305.14014064099996,6394700.0
2011-08-03,297.43243793799996,300.88589889900004,292.107120621,301.801792293,7643700.0
2011-08-04,297.54755005,289.049045546,289.024021021,299.72473523599996,9819300.0
2011-08-05,291.561557558,289.809818319,281.281284285,295.295291792,11846300.0
2011-08-08,281.77176276299997,273.283298299,272.447452453,284.784793794,14978200.0
2011-08-09,280.780795796,286.99200800799997,270.77579079099996,287.592594094,12926400.0
2011-08-10,280.970981482,274.779788789,274.139133133,282.34234985,10728400.0
2011-08-11,277.187198198,281.346347848,274.47949549599997,284.53454955,9651500.0
2011-08-12,285.035038038,282.167179179,280.480472473,285.53552602599996,6302200.0
2011-08-15,276.99200800799997,278.89389389400003,273.298312813,282.777774775,14275500.0
2011-08-16,276.491488989,269.76977877900003,265.415408909,276.496493994,13864900.0
2011-08-17,270.285281782,266.841830831,265.650668669,272.11713013,8150000.0
2011-08-18,261.997012513,252.692691191,250.495502002,262.707706206,12568800.0
2011-08-19,249.919924925,245.70570670700002,245.675677678,257.692691191,10809100.0
2011-08-22,252.25226176200002,249.33433833900003,247.51251551599998,253.75375675700002,9801900.0
2011-08-23,252.002002002,259.669681181,249.779788289,260.965976477,8684900.0
2011-08-24,259.92492993,261.906924925,258.873874375,265.265262263,7181800.0
2011-08-25,265.45544794799997,260.280276777,259.409426927,268.903903404,6579400.0
2011-08-26,260.255252253,263.69369869900004,256.82681581599996,265.490481982,7185400.0
2011-08-29,267.54755005,269.809817818,267.047061562,269.994998499,4666900.0
2011-08-30,269.364352853,270.62060910900004,265.670688188,271.766757758,5972000.0
2011-08-31,272.642642643,270.750766267,268.268283284,273.423434935,5381200.0
2011-09-01,270.64566366400004,266.516513514,265.875888389,272.187198198,4826100.0
2011-09-02,262.497501001,262.682681682,260.62564414400003,264.224216216,4797500.0
2011-09-06,255.655658158,261.351352353,255.505511512,261.641635636,5426100.0
2011-09-07,265.490481982,267.282291292,263.963961962,268.238254255,5506000.0
2011-09-08,267.167178679,267.74774524599997,266.21622072099996,269.819827828,4756200.0
2011-09-09,265.965976477,262.687686687,260.855868869,267.592593594,6531000.0
2011-09-12,259.23923073099996,265.325320821,259.009006006,266.261264265,5335400.0
2011-09-13,266.26626927,265.025028028,261.96197847900004,267.207217718,4703600.0
2011-09-14,266.561557558,266.301303304,263.173190691,268.743747248,5383400.0
2011-09-15,268.018009009,271.551547548,267.54755005,272.76275976,5915600.0
2011-09-16,272.67267217200003,273.613620621,271.841830831,273.69369869900004,7061500.0
2011-09-19,270.445437938,273.608615616,267.957950451,275.225223223,4931800.0
2011-09-20,274.974978979,273.588596096,271.606601602,279.539554555,5552600.0
2011-09-21,274.119113614,269.869876377,269.69971071099997,277.777774775,5023500.0
2011-09-22,263.388400401,260.59057958,257.25726626700003,264.654666667,8791700.0
2011-09-23,258.538547047,263.018009009,257.50751051099996,263.47348348400004,5549000.0
2011-09-26,263.88888888900004,266.21121571599997,256.881900401,266.731723223,5263100.0
2011-09-27,269.369357858,269.939944945,268.293307808,273.798801302,6015700.0
2011-09-28,271.02103003,264.684695696,264.114108609,272.282291292,4522000.0
2011-09-29,268.28830280299997,264.014011011,259.96496896900004,268.918918419,5807300.0
2011-09-30,260.36535986,257.777774275,257.447451952,262.262271272,5441700.0
2011-10-03,255.18017917900002,248.00801401400003,247.747744745,256.25625926,8939800.0
2011-10-04,245.260257258,251.201205706,240.54054554599998,251.971972973,8309200.0
2011-10-05,248.42341942,252.60260310299998,240.625628629,254.154162663,9059100.0
2011-10-06,254.00400100099998,257.612613113,251.551547548,257.872866867,6841700.0
2011-10-07,258.67367867900003,257.81781331400003,255.405413914,260.510501502,5706000.0
2011-10-10,262.852847848,268.853854855,261.861850351,269.004001502,4639700.0
2011-10-11,266.997012513,271.861850351,266.997012513,273.67367917900003,5701000.0
2011-10-12,274.339328329,274.52453954,272.587589089,277.89288688700003,6349200.0
2011-10-13,275.290286787,279.774783784,274.284274775,279.779788789,11363800.0
2011-10-14,300.035038038,296.13614264299997,294.079075075,300.100101602,17042700.0
2011-10-17,292.152164164,291.496493994,289.28927978,296.211216217,8008300.0
2011-10-18,290.38537988,295.550541041,288.98898698700003,296.57657257299996,7593900.0
2011-10-19,293.963962463,290.640659159,289.89990590599996,296.32632832900003,5857100.0
2011-10-20,291.241245246,292.12714014,290.045047548,294.73974975,6751200.0
2011-10-21,295.050052553,295.540531031,293.64365015,296.671665165,6775200.0
2011-10-24,293.65365966,298.508518018,293.543552553,300.285282283,6846900.0
2011-10-25,296.846836337,291.87186036099996,291.71670921,297.797794295,5075900.0
2011-10-26,295.070072072,293.44845946,286.716709209,295.38537988,5740400.0
2011-10-27,299.509525526,299.634647648,296.946964465,301.65164564599996,7553000.0
2011-10-28,297.55756006,300.370365366,297.422427928,301.45145045099997,5010900.0
2011-10-31,297.842838339,296.616611612,296.131137638,300.145145646,5110400.0
2011-11-01,290.340335836,289.614627628,288.66366967,293.048038539,6243900.0
2011-11-02,292.742740741,292.702701702,290.530521522,294.274265266,4237500.0
2011-11-03,293.79379629700003,299.049045546,292.152164164,299.049045546,5334200.0
2011-11-04,297.047062062,298.368381382,296.511509009,300.17016967,5663900.0
2011-11-07,296.956973974,304.469486487,296.411411412,304.694706207,6708000.0
2011-11-08,304.804813314,306.476474975,302.102115616,307.492496497,6052700.0
2011-11-09,302.43243793799996,300.775791292,299.629642643,305.000004004,7414500.0
2011-11-10,303.268283784,297.83783333400004,296.076084084,303.27829379400004,5731000.0
2011-11-11,300.950961962,304.47949599599997,299.599613113,306.351352853,7946000.0
2011-11-14,304.304294795,306.806797298,304.194187187,309.34933883900004,6371000.0
2011-11-15,306.7066997,308.588596597,305.55554604599996,309.34933883900004,5346600.0
2011-11-16,306.346347848,306.04105005,305.6105996,309.459476477,5211700.0
2011-11-17,305.330326327,300.735752253,298.688694194,306.45145045099997,6979600.0
2011-11-18,301.30130380400004,297.737735736,297.172184184,302.552555055,6568800.0
2011-11-21,294.174167668,290.760776277,286.331332833,294.54455956,5996500.0
2011-11-22,290.290286787,290.290286787,287.907901902,292.777774775,4805700.0
2011-11-23,287.962955456,285.340335836,285.340335836,290.415408909,4646900.0
2011-11-25,282.877872373,281.781772273,280.945956957,287.422427928,3121600.0
2011-11-28,289.97497948,294.389407908,288.538547548,294.704715716,5652100.0
2011-11-29,294.234226227,291.756748249,290.955966967,295.475467468,3659900.0
2011-11-30,299.274265266,299.994998999,296.341342843,300.055057558,6787200.0
2011-12-01,300.300296797,307.192203704,299.799808309,308.30832282299997,7233900.0
2011-12-02,308.833835836,310.490482483,308.43844995,312.31232082099996,8163200.0
2011-12-05,314.13412862900003,313.138157157,311.511509009,316.26626977,6388600.0
2011-12-06,311.806797298,312.197208709,310.430423924,314.62463763799997,4648300.0
2011-12-07,311.151157658,312.007023023,309.359348349,313.143162162,4510000.0
2011-12-08,310.830844845,308.333347348,307.957950951,314.03903603599997,4821300.0
2011-12-09,309.3092998,314.024021522,308.81381631700003,314.879886887,5526800.0
2011-12-12,311.251255256,313.00799950000004,310.455448449,313.403415916,4363400.0
2011-12-13,314.694706207,313.128147147,311.736728729,318.598606607,8048300.0
2011-12-14,311.23624074099996,309.344333834,306.551548048,312.472476977,7799500.0
2011-12-15,311.571567568,310.080082082,309.654667167,312.31232082099996,4812300.0
2011-12-16,312.472476977,313.293308309,311.046055055,314.97497948,8909600.0
2011-12-19,314.31930931,311.226230731,310.310306807,314.564579079,4282700.0
2011-12-20,314.314304805,315.50049249299997,314.3092998,316.23624074099996,4771600.0
2011-12-21,315.320316317,313.223240241,309.78979879900004,316.226230731,4990800.0
2011-12-22,314.289280281,315.165165165,313.818821322,316.18118668700004,3640900.0
2011-12-23,316.316318819,316.886905906,315.595585085,317.657657658,2904400.0
2011-12-27,316.341343344,320.44543893900004,316.316318819,322.56757007,3209500.0
2011-12-28,321.69668969,320.17017017,319.369358359,322.82281932,4250100.0
2011-12-29,321.066074575,321.52151901900004,317.917911912,321.821811812,3147600.0
2011-12-30,321.331333334,323.27328929,321.331333334,323.70370921,3561000.0
2012-01-03,326.796787788,333.03802902900003,326.51150951,334.409427928,7345600.0
2012-01-04,332.847843844,334.474491492,330.64065966,335.460453454,5722200.0
2012-01-05,331.396396897,329.83484334400003,328.443454955,332.317325826,6559200.0
2012-01-06,329.904911412,325.335331332,325.22021922,330.330326327,5380400.0
2012-01-09,323.57358208200003,311.541538539,310.925937938,323.823826327,11633500.0
2012-01-10,315.19018969,311.881900901,308.763767268,317.217228229,8782400.0
2012-01-11,312.062076577,313.293308309,310.870883884,315.01001401400003,4795200.0
2012-01-12,315.925937938,315.13513613599997,313.563572072,316.76175325400004,3746600.0
2012-01-13,313.443454955,312.807804305,310.840854855,313.788791792,4609900.0
2012-01-17,316.30630880900003,314.604618118,313.153171672,316.30630880900003,3814700.0
2012-01-18,313.628635636,316.771763264,311.371372373,317.317325826,5517800.0
2012-01-19,320.815830331,320.105106607,316.046055055,320.815830331,12597900.0
2012-01-20,295.560550551,293.288303304,291.141147648,295.79581081099997,21131400.0
2012-01-23,293.293308309,293.053043544,291.87186036099996,294.62463763799997,6818900.0
2012-01-24,293.453464465,290.755771772,289.28927978,294.13412862900003,6105400.0
2012-01-25,289.04404054099996,285.030033033,283.47348398400004,289.644657157,9965400.0
2012-01-26,286.27627928,284.334323824,282.55755956,287.52753053099997,6445900.0
2012-01-27,285.675693193,290.28027727799997,284.949954955,290.45044344400003,7227700.0
2012-01-30,289.314304305,289.13412862900003,286.987003003,290.290286787,4656300.0
2012-01-31,291.791782283,290.345340841,287.862857858,292.292301302,4280500.0
2012-02-01,292.762760261,290.705722723,289.859866867,293.043033534,4636700.0
2012-02-02,292.72772572599996,292.847843344,291.331333334,293.49850850900003,4824500.0
2012-02-03,295.625644645,298.463474475,294.31930931,298.833835836,6330600.0
2012-02-06,297.8027993,304.849857358,297.302310811,305.72073773799997,7351800.0
2012-02-07,303.87887988,303.688694194,302.18219369400003,305.000004004,4180000.0
2012-02-08,304.62463763799997,305.23022872900003,302.67267217200003,305.980991492,3669100.0
2012-02-09,306.316318819,306.036045045,304.804813314,307.55756006,4524800.0
2012-02-10,304.244236237,303.258274275,302.302310811,304.369358359,4645700.0
2012-02-13,305.55554604599996,306.406406407,305.315311312,307.227237738,3628900.0
2012-02-14,306.076084084,305.185184685,302.682682182,306.30630880900003,3603700.0
2012-02-15,306.77176276299997,303.083072573,301.581577578,306.77176276299997,4846900.0
2012-02-16,301.711704205,303.563572072,299.164158158,304.709720721,5056700.0
2012-02-17,302.787784785,302.622623624,301.50149899900003,304.119114114,4893300.0
2012-02-21,302.237247748,307.30731581599997,301.74173373400004,309.249241242,4956600.0
2012-02-22,306.28628929,304.274265266,303.658664665,308.698703704,3930000.0
2012-02-23,303.803806307,303.358371872,300.475467968,304.274265266,4105800.0
2012-02-24,303.978977478,305.255252753,303.05804854900003,306.131138138,3867300.0
2012-02-27,303.598606106,304.959964965,302.832828829,306.486484485,3624100.0
2012-02-28,305.30530180200003,309.50452052099996,304.144138639,310.195194195,5689500.0
2012-02-29,309.609623123,309.434452453,308.05804854900003,313.113102102,6267500.0
2012-03-01,311.441440941,311.511509009,309.384403404,313.163181682,4470900.0
2012-03-02,311.311313814,310.935947448,310.470462963,312.31232082099996,3143400.0
2012-03-05,310.525516517,307.43243793799996,305.99600600599996,311.556553053,3183400.0
2012-03-06,304.32931932,302.78277978,297.217227728,304.709720721,6342400.0
2012-03-07,304.829837838,303.703708709,303.23324975,305.900913414,2526400.0
2012-03-08,305.325321322,303.873874875,303.478488989,306.056064565,2688300.0
2012-03-09,304.279270271,300.42541891900004,300.300296797,306.25626026099997,5335800.0
2012-03-12,300.300296797,302.877872373,299.929935436,303.803806307,3334600.0
2012-03-13,304.67969119099996,309.199192193,303.078068068,309.234226227,4487100.0
2012-03-14,307.807804305,308.303318319,307.03705205200004,311.701694695,5867900.0
2012-03-15,308.608616116,310.875888889,307.722721222,312.062076577,4865300.0
2012-03-16,310.755771772,312.832828829,310.335331332,313.268284285,6094800.0
2012-03-19,311.87186086099996,317.307316317,310.930942943,318.953952953,4341200.0
2012-03-20,315.775791292,317.062077077,313.948947948,318.348362363,3077900.0
2012-03-21,317.622623624,320.310306807,316.571567568,324.019016517,4934200.0
2012-03-22,319.56958408400004,323.348362363,315.815830331,324.72473573599996,4815500.0
2012-03-23,323.62363063099997,321.616611612,320.770786787,324.574589089,3876500.0
2012-03-26,322.82281932,324.989994495,320.090092092,325.070072573,3634700.0
2012-03-27,323.838840841,323.833835836,322.722721222,327.077091592,4010300.0
2012-03-28,326.341343344,328.20822572599997,325.86587938,329.62463813799997,5072700.0
2012-03-29,327.047062563,324.529545045,322.472477478,328.62363113099997,3844700.0
2012-03-30,326.201206707,320.94095245299997,320.82083533599996,327.072086587,4616700.0
2012-04-02,320.705723224,323.783787288,317.73773623700004,324.074070571,4563800.0
2012-04-03,323.02801952,321.631626627,319.639652653,324.299290291,4085700.0
2012-04-04,319.54455956,317.892887388,315.86587938,319.819828329,3251900.0
2012-04-05,316.436435936,316.476474975,314.599613614,318.533543043,4632700.0
2012-04-09,314.55456957,315.735752253,312.957950951,317.982975476,4361000.0
2012-04-10,317.077091592,313.743747748,312.58758959,317.56757007,4959000.0
2012-04-11,317.30231131200003,318.29831331400004,315.965976977,318.318332833,4393600.0
2012-04-12,321.496494495,325.830845346,320.45044344400003,326.896915916,11501600.0
2012-04-13,324.099094595,312.612614114,312.082096096,324.819828329,16302200.0
2012-04-16,311.811802303,303.338352353,301.131138138,312.217228229,11372800.0
2012-04-17,304.584598599,305.090091592,303.808811312,309.154148148,6041700.0
2012-04-18,304.32931932,304.029026026,301.7066992,306.7066997,5333600.0
2012-04-19,303.148166667,299.949954955,299.799808309,308.43844995,6582600.0
2012-04-20,302.427432933,298.328342343,298.213230231,304.729740241,6110600.0
2012-04-23,296.746738239,299.099094595,295.39538939,299.52454004,4391200.0
2012-04-24,299.419437438,300.935947448,298.958957958,303.618625626,3854300.0
2012-04-25,302.302310811,305.165165165,301.74173373400004,305.980991492,3638500.0
2012-04-26,305.760776777,308.043033534,305.155155155,309.3092998,4180800.0
2012-04-27,307.81781381400003,307.797794295,305.605594595,308.678684184,3269500.0
2012-04-30,306.801792293,302.727726227,300.605594595,308.348362363,4809700.0
2012-05-01,302.197208709,302.517521021,300.39538939,306.10611361400004,4000500.0
2012-05-02,300.900913414,303.93393343400004,300.605594595,304.359348349,3219700.0
2012-05-03,305.11511611599997,305.815830331,304.77978929,307.722721222,3732200.0
2012-05-04,303.26327928,298.783786787,298.703708709,304.249240741,4410300.0
2012-05-07,297.797794295,304.079075075,297.797794295,305.59058008,3985000.0
2012-05-08,303.068058058,306.701694695,300.650669169,308.758762763,5349200.0
2012-05-09,303.71371871900004,304.879886887,301.206211212,308.49850850900003,4652900.0
2012-05-10,306.786777778,307.13715015,305.420413914,308.403415916,3068700.0
2012-05-11,305.480472473,302.917911412,302.687687187,307.582584585,4194600.0
2012-05-14,300.69070820900004,302.302310811,300.59058008,304.55456957,3645100.0
2012-05-15,302.97796997,305.860874375,302.177189189,307.807804305,4199900.0
2012-05-16,309.289280281,314.77978929,308.27829379400004,315.365360361,9660500.0
2012-05-17,317.232242743,311.836826327,310.925937938,319.244236237,6700800.0
2012-05-18,312.862857858,300.500491992,298.648655155,316.526524024,11935000.0
2012-05-21,300.55554604599996,307.36236987,300.300296797,308.153171672,6144600.0
2012-05-22,307.027042543,300.700718219,298.29831331400004,307.212223224,6097600.0
2012-05-23,301.126133133,305.035038038,298.85885986,305.105106607,6349800.0
2012-05-24,304.884891392,302.132145145,299.734745246,306.26626977,3778800.0
2012-05-25,300.800815816,296.06106957,294.434451952,301.166172172,7156600.0
2012-05-29,298.203220221,297.467471972,294.454471472,299.864871872,5206100.0
2012-05-30,294.374362863,294.409427428,292.057071572,296.246250251,3809500.0
2012-05-31,294.654666667,290.72073723799997,289.78979879900004,295.295291792,5930600.0
2012-06-01,286.18118668700004,285.77579079099996,284.459476477,286.611606607,6109600.0
2012-06-04,285.39538939,289.584598599,285.290286787,290.53552602599996,4860500.0
2012-06-05,288.01300400400004,285.490481982,283.518528028,289.35434334400003,4675100.0
2012-06-06,288.52853753799997,290.575565065,287.09210560599996,291.27627928,4187400.0
2012-06-07,294.09408959,289.40442292299997,288.91391341400004,294.239231232,3513400.0
2012-06-08,288.213230231,290.515506507,287.57757958,290.790805806,2817900.0
2012-06-11,292.39740390400004,284.53454955,283.628635135,292.952945446,5316800.0
2012-06-12,285.17016967,282.832828329,279.56958358400004,285.435428429,6441900.0
2012-06-13,281.141147648,280.82583984,279.619632633,283.783786787,3904400.0
2012-06-14,280.930942443,279.804813314,278.538547047,282.81781381400003,4685100.0
2012-06-15,280.450442943,282.53754004,278.82382582599996,282.542545045,5996300.0
2012-06-18,281.591587087,285.710727728,279.904910911,287.392398899,4988800.0
2012-06-19,287.082096096,291.056064565,286.84683583599997,292.43243793799996,4148200.0
2012-06-20,290.195194194,289.04404054099996,287.042057057,290.290286787,4688700.0
2012-06-21,290.210208709,282.887881882,282.147159159,290.210208709,4018500.0
2012-06-22,284.284274775,286.026035035,283.19321021,286.026035035,4451300.0
2012-06-25,283.948947948,280.630649149,278.953952453,284.32931881900004,3160000.0
2012-06-26,281.661655155,282.622623123,280.02002302299996,283.58359109099996,2697600.0
2012-06-27,284.13412862900003,284.934940441,283.293308309,287.282291292,3381200.0
2012-06-28,283.23324975,282.437442443,278.883884385,283.398410411,3837900.0
2012-06-29,287.767764765,290.325321322,286.386386887,290.35535035099997,5033900.0
2012-07-02,291.201206206,290.525516517,288.538547548,291.791782283,3307600.0
2012-07-03,290.295291792,294.20920170200003,289.28927978,294.499515516,2376600.0
2012-07-05,294.674686186,298.258274275,294.564579079,300.330326327,4687100.0
2012-07-06,296.52151851900004,293.283298299,291.701694194,297.057071572,4319200.0
2012-07-09,292.767764765,293.29831331400004,290.915927928,294.594608108,3426700.0
2012-07-10,295.390384885,291.141147648,289.659671672,296.511509009,3842300.0
2012-07-11,288.43844995,285.880893394,282.752750251,289.214206707,6991600.0
2012-07-12,283.84384534599997,285.525516517,281.32632832900003,286.251254755,4614900.0
2012-07-13,286.361362363,288.548557057,284.559574074,289.864871872,3948000.0
2012-07-16,288.47348398400004,287.74774524599997,286.176181682,289.884891392,2922200.0
2012-07-17,289.50452052099996,288.65365966,284.48450050099996,290.625644645,3356800.0
2012-07-18,288.778781782,290.67068868900003,288.35336686700003,292.13714965,3093300.0
2012-07-19,293.363376377,296.826816817,293.293308309,299.539554555,9340000.0
2012-07-20,304.684696197,305.715732733,299.389407908,306.776767768,12914400.0
2012-07-23,300.540531031,308.063053053,299.424442443,309.484501001,7116200.0
2012-07-24,307.807804305,304.089084585,302.472476977,309.274265266,4014700.0
2012-07-25,304.464481482,304.29928979,302.98797998,306.997013013,3642300.0
2012-07-26,307.807804305,306.98700350400003,305.320316317,308.743747748,3367000.0
2012-07-27,309.754764765,317.797794795,309.059055556,317.817814315,7092300.0
2012-07-30,318.343357358,316.466465466,315.065067568,321.62161661700003,4369000.0
2012-07-31,314.444461962,316.801792293,314.424442443,318.568577077,3727400.0
2012-08-01,318.968967968,316.656650651,316.006016016,320.075077578,3685500.0
2012-08-02,313.068058058,314.689701202,312.017033033,319.334324325,3951400.0
2012-08-03,320.320316817,320.98599649700003,318.388401402,322.182194195,3790400.0
2012-08-06,320.125126126,321.731724225,319.929935936,325.015019019,3561200.0
2012-08-07,321.216221222,320.59058008,318.553562563,322.45245795799997,3959600.0
2012-08-08,319.844852853,321.436435936,319.56958408400004,323.258274275,2641700.0
2012-08-09,322.57758008,321.496494495,321.08108959,323.508518519,2138400.0
2012-08-10,319.614628128,321.321323824,318.383396397,321.441440941,2866300.0
2012-08-13,324.034031031,330.335331332,323.66367017,330.40539989999996,6529200.0
2012-08-14,329.954960461,334.664677178,329.829838339,336.76175375400004,7316000.0
2012-08-15,335.475467968,334.10409960000004,332.38238939,337.462467968,4816500.0
2012-08-16,334.089085085,336.771763264,333.873875376,337.657658158,3431900.0
2012-08-17,337.397404405,338.90890941,336.186192193,338.963962963,4351000.0
2012-08-20,338.08807807799997,338.108097598,336.666660661,339.774784785,3512600.0
2012-08-21,336.89191091099997,335.090092092,331.416416417,339.33932933,4439900.0
2012-08-22,334.024021522,338.928928929,333.68368969,340.64065966,3814500.0
2012-08-23,337.472477478,338.73874324400003,335.835850351,340.580570571,3564800.0
2012-08-24,338.138157658,339.654667668,337.377384885,340.565556056,2850300.0
2012-08-27,331.826816817,334.944950451,329.949955456,336.336338339,5222100.0
2012-08-28,332.832828829,338.963962963,332.702702203,339.149143644,4113000.0
2012-08-29,339.024021522,344.34933934,338.413425926,344.839848349,5974600.0
2012-08-30,342.462467968,341.18118718799997,340.430424425,344.03903653699996,3250500.0
2012-08-31,342.342350851,342.887882883,340.360355856,344.63464814800005,4249900.0
2012-09-04,342.61761911900004,340.860874875,337.087101602,342.842838839,3775400.0
2012-09-05,340.340336337,340.700718719,339.90991641700003,343.59360160200004,3412900.0
2012-09-06,343.32333833900003,350.050053554,342.707707208,350.29529279300004,6080900.0
2012-09-07,350.35034634699997,353.42844094099996,349.184178179,356.481480481,6459500.0
2012-09-10,355.235234235,350.73575275300004,349.54456006,356.76175375400004,5114800.0
2012-09-11,349.32931982,346.441441442,345.845860361,350.675694195,3743800.0
2012-09-12,345.05005305300006,345.785801802,340.780796797,347.8027998,5279300.0
2012-09-13,346.89191141199996,353.373386887,345.615605105,354.85486286300005,5312600.0
2012-09-14,355.15515615699996,355.195195196,353.858860861,356.856846847,5231700.0
2012-09-17,354.409428429,355.345341342,352.852848849,356.796788289,3013500.0
2012-09-18,354.244236737,359.49951651699996,353.743748249,359.689701702,4129400.0
2012-09-19,359.109105105,364.11411011,358.56357257300004,364.644658159,6190400.0
2012-09-20,362.5976001,364.42444294300003,360.97098248300006,366.056065566,5808900.0
2012-09-21,366.471470971,367.362370371,365.42541992,367.827824325,12705400.0
2012-09-24,365.86587988,375.065068068,365.49048298300005,375.395390391,7120400.0
2012-09-25,376.901921422,374.954960961,374.20419769800003,382.827824825,12104800.0
2012-09-26,375.30029779800003,377.10712162199997,370.870884885,381.001012012,11334400.0
2012-09-27,380.35535135199996,378.62863663699994,376.201207208,381.801793294,7854300.0
2012-09-28,377.452458459,377.62762913,375.95096296300005,380.03003403400004,5561400.0
2012-10-01,379.904911912,381.271275776,378.483494995,382.88287837900003,6329600.0
2012-10-02,382.982975976,378.873875876,375.51050300300005,383.378392393,5574800.0
2012-10-03,378.238255756,381.63162712800005,376.47647597599996,382.342351352,4412100.0
2012-10-04,381.75674925,384.409428929,380.08008308300003,385.330327328,4903400.0
2012-10-05,385.740758259,384.209202703,382.887883384,387.577580581,5466300.0
2012-10-08,380.880894895,379.299290791,377.452458459,382.172185186,3913200.0
2012-10-09,380.215214715,372.417424425,371.63663213300003,381.041051051,6000300.0
2012-10-10,371.301304805,372.652653654,369.514531031,374.139134635,4075700.0
2012-10-11,376.82681781800005,376.116124124,375.520512513,379.629643644,4763000.0
2012-10-12,376.301304805,372.74774674699995,372.42242892900003,377.81280981,4803500.0
2012-10-15,371.341343844,370.86087537599997,365.715733234,372.28729729800006,6032100.0
2012-10-16,370.43542943,372.722722223,368.59860710699996,373.868870871,4112200.0
2012-10-17,372.347355856,378.12311261300005,370.500492993,378.548558559,4581200.0
2012-10-18,378.14816766800004,347.847843844,338.338352853,380.090092593,24859900.0
2012-10-19,353.14316266300006,341.23624074099996,336.336338339,353.70370921,22941400.0
2012-10-22,340.84585986,339.674687188,335.185185186,342.657658159,8103000.0
2012-10-23,336.341343344,340.515507508,336.336338339,344.009007007,5827300.0
2012-10-24,343.743748249,338.988987488,337.972965966,343.84384584599997,4988000.0
2012-10-25,340.340336337,339.219212213,337.092106607,341.341343344,4797300.0
2012-10-26,338.588597097,337.91290740799997,335.935947948,341.856846347,3897600.0
2012-10-31,340.27026826900004,340.490482983,337.83783383400004,340.84085535599996,3070900.0
2012-11-01,340.090092092,344.139134134,339.699711212,345.79581131199996,4096000.0
2012-11-02,347.74274124199997,344.30429529599996,344.029026527,348.12311261300005,4644100.0
2012-11-05,342.592594595,341.821812313,338.118107608,343.773777778,3268500.0
2012-11-06,343.083073073,341.201206707,339.11410961,343.59360160200004,3162400.0
2012-11-07,337.83783383400004,333.893894895,333.578587087,339.454471972,4460100.0
2012-11-08,335.435428929,326.471470471,325.94095245299997,336.08108959,5188800.0
2012-11-09,327.652653153,331.846836337,325.475467968,334.50452102099996,6221900.0
2012-11-12,332.207218719,333.283298799,330.76578178200003,335.235233734,2808900.0
2012-11-13,331.831821822,329.854862863,329.444462463,334.13412912900003,3185200.0
2012-11-14,330.66067918,326.601597097,325.57556556599997,331.421421422,3333400.0
